entry_n,entry_vwap,exit_n_120,exit_n_14400,exit_n_1800,exit_n_30,exit_n_300,exit_n_3600,exit_n_43200,exit_n_60,exit_n_86400,exit_n_900,exit_vwap_120,exit_vwap_14400,exit_vwap_1800,exit_vwap_30,exit_vwap_300,exit_vwap_3600,exit_vwap_43200,exit_vwap_60,exit_vwap_86400,exit_vwap_900,n_buys_pre,t0,token,vol_usd_pre
182,3.5062289228100506e-05,93,2,48,127,37,106,1,55,2,159,4.235339690906294e-05,4.078931258374344e-06,2.5036854110000372e-05,3.636234085452148e-05,3.672173391298136e-05,5.605840568095438e-05,3.564400208999785e-06,3.1502655690216204e-05,3.4406990057001096e-06,4.288510290166397e-05,60,2026-08-29 19:44:00,0xc988a0a8ccc3755152b5f08e035d8e8a83d79ba3,4544.837902806199
0,,0,2,0,0,0,0,7,0,0,0,,3.4322964072612595e-05,0.0003384924157586828,,,0.0003384924157586828,9.50370377684281e-06,,0.0002580060489325653,0.00025994251473266305,0,2026-08-29 21:00:41,0x86339b5c60a92856e19b05718087620f68fa9c33,0.0
364,0.00018607495261307254,217,1,0,196,1,0,0,168,0,0,2.4697659879382027e-05,3.5038708726649025e-06,3.4313000522248265e-06,0.0001859979283732385,3.813200966679188e-06,3.6251023120392885e-06,3.4364975505638942e-06,0.00018620776011983605,3.45181356146934e-06,3.441932688157036e-06,59,2026-08-29 23:54:05,0x6c988920d26531fd27464d48da7203cb5473302e,29078.980046245826
31,3.593224790787662e-05,40,9,39,13,21,27,4,18,11,77,5.73466248577428e-05,5.074415780457885e-06,3.5284469631565376e-05,3.616206386474705e-05,4.8582102576975475e-05,4.134032205251987e-05,4.046526392756871e-06,3.582840170458941e-05,3.7841366466659607e-06,8.586219924333644e-05,24,2026-08-05 15:34:04,0xfc5bcfb6c3d698f6e1e466f28a6a32c5675d8b73,2113.183842957927
16,3.333142871750594e-05,17,111,269,10,26,143,14,6,42,113,3.031978810439687e-05,2.333788691444846e-05,0.00010628558877543218,3.3278725517303e-05,5.309815210359972e-05,6.410154901485115e-05,7.150773781137172e-06,3.3577708710448746e-05,6.643647430454112e-06,8.191512718131124e-05,13,2026-08-07 16:33:47,0x722dad04eade14c4df0f1a8f7bdd0934d78f2795,849.14601552
6,2.3308041030387642e-05,0,150,30,5,0,31,129,1,346,0,2.482526110049692e-05,0.00011677431779726526,3.4175309977713064e-05,2.3266101483505763e-05,2.5591743939119556e-05,3.661613435503339e-05,9.143157557772676e-05,2.4588178260226115e-05,0.00011433662238190485,2.56431095619289e-05,2,2026-08-08 12:08:03,0x2e84f2e0b88bd3ffb5d6738ae0e3c7c00137083e,267.721425
68,4.336043425781651e-05,12,9,30,35,72,87,6,33,9,58,4.5310557862760894e-05,4.939032947159894e-06,6.91142540388731e-05,4.549141774457118e-05,9.120970822456938e-05,8.858327012921506e-05,3.740712397589942e-06,4.1975263161422325e-05,3.053963526644187e-06,6.50975798564381e-05,5,2026-08-08 17:19:50,0xc5538b6a776996ac8bb3cd44c8d456d98be460c1,593.513514
2,3.93467150886498e-05,8,43,39,2,10,19,18,0,5,18,4.595678917600977e-05,3.196631339850413e-05,6.697619323793721e-05,3.93467150886498e-05,5.5327418341317006e-05,7.088900655602232e-05,4.31706477017781e-06,3.919033082050837e-05,2.6037812348229216e-06,3.864390659090712e-05,2,2026-08-08 22:43:28,0xcf8a50dae636b9aa6885d6eacc9efa5116a3492b,260.1491904
106,6.719063974851539e-05,32,69,76,64,23,43,133,42,108,48,8.364812998720996e-05,0.00013722055387525034,0.0001154972879225229,6.115128841194042e-05,9.301195274800779e-05,0.00014212735728504603,0.0001398529395912334,7.417508717997671e-05,0.00013617581484234742,0.00012635859696384717,6,2026-08-12 23:59:46,0x2a836d2b34ecbd8a709832e2f379929c52d87938,1162.88429835208
4,3.583210835039423e-05,9,49,7,1,11,33,100,3,45,12,3.9473844461891323e-05,1.4766043809917019e-05,3.933533821418424e-05,3.6539276491490866e-05,4.0593361137471946e-05,2.697500433878234e-05,2.6976099300012326e-05,3.5623203101268484e-05,2.252821408951301e-05,4.0338514322048965e-05,5,2026-08-13 09:16:48,0x2537994410501770819ef31dc50f7ea0d504a5a6,67.55439262808204
92,3.942740867049941e-05,113,70,66,39,154,37,45,53,44,248,4.4460093273534503e-05,1.8527923073051258e-05,3.4865651290702724e-05,3.081502105480857e-05,0.00010752601259948401,1.6826331374274372e-05,1.9911480769942506e-05,4.303189309745382e-05,9.781974858073569e-06,5.5207043502463935e-05,25,2026-08-13 16:00:21,0x604b25dcc514837e5d9b34418a3790f918e53f68,2111.786893456647
5,3.73383571379378e-05,5,7,6,1,0,2,15,4,429,7,3.999164040329115e-05,2.4351909794511495e-05,1.8399487544988967e-05,3.815595327243547e-05,3.87971615608584e-05,1.96794892016251e-05,1.846598618182199e-05,3.620101018439112e-05,0.00010822539921251544,3.385949932715225e-05,2,2026-08-13 22:51:14,0x27038dd6c78d03c0b409257911638d7055bdd2b6,20.93801421019884
46,3.69487285417245e-05,11,23,30,35,8,52,148,11,77,5,3.088692371937075e-05,2.7369626073665938e-05,3.538261746015345e-05,3.8417090839613556e-05,2.967744877188782e-05,4.133568324562293e-05,4.031401984397379e-05,3.532610517237526e-05,1.8586581986591658e-05,2.1287040307697394e-05,6,2026-08-14 01:11:11,0xec45c6c413b498cf5acf5a1a889f1a95ca9b6bb3,42.97397135794448
1,4.802926961338294e-05,0,1,12,0,0,20,0,1,0,7,4.802926961338294e-05,0.00021474594867226484,0.00018571575481003574,2.9994739421577486e-05,0.00010109655612180698,0.00019449277637875945,2.712457470229236e-05,4.802926961338294e-05,1.0963430050687137e-05,0.00035804238833962054,1,2026-08-14 06:00:59,0x98943df150ef0810b904e95a212b347c87ad3c9d,0.4481441566612487
320,2.027260029476587e-05,34,2,5,94,10,1,0,226,0,5,7.673699481184257e-06,2.427590587552994e-06,2.838605447122619e-06,4.501715191812341e-05,4.874873257023933e-06,2.163571344017399e-06,2.2551812733936854e-06,1.4326670026242474e-05,2.1688857099710875e-06,2.9422025319792234e-06,41,2026-08-14 09:41:35,0x685d0a07cf193f05e23b05cedba4bedfccdbf96b,3685.7743333376866
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-14 20:03:20,0x1ae2713744793ed2a5e05977ccc6aed3aa86287f,0.0
54,4.4388683255996766e-05,60,97,107,26,63,38,120,28,173,25,5.564403446568678e-05,8.910659890993182e-05,0.00011849210981453862,4.464040334038708e-05,4.107513914094849e-05,6.651267973432921e-05,7.64407312712029e-05,4.404892823153686e-05,5.995370111443261e-05,7.682468989907425e-05,34,2026-08-15 16:03:08,0xf46c6e1144bb34b4d71142a2c6e201742395fcae,2249.562478626553
85,4.0883721763052565e-05,32,96,67,55,51,131,51,30,121,45,4.1260010299444364e-05,7.176106105817535e-05,6.589659527610397e-05,4.0022680503545784e-05,7.772210985666661e-05,8.238977652104813e-05,1.7657931010610982e-05,4.378918071457926e-05,2.7334958583037057e-05,7.606869764123081e-05,39,2026-08-16 09:15:17,0xdf69b4e06206cc64fafc9a0ca691eee9001020be,2932.492271710176
182,2.176360612542558e-05,30,1,3,130,2,2,0,52,0,1,1.6154682574881394e-05,2.097668341413216e-06,2.320160555771687e-06,2.3258435975039002e-05,3.007569580296627e-06,2.272481360398363e-06,2.0419337594745973e-06,1.8489780079859776e-05,2.0580365366889715e-06,2.384033429687044e-06,86,2026-08-17 20:19:46,0x77689b08943d334e02583c5eb788f0645a45b899,8868.607588218507
27,4.416095303789709e-05,17,42,40,12,10,48,267,15,263,31,3.959878903448144e-05,4.426088491066977e-05,4.526155057438659e-05,4.455292302271316e-05,4.306349532827447e-05,4.243740170752188e-05,8.716171315408494e-05,4.376317667764042e-05,5.537903796808472e-05,3.538061367847091e-05,17,2026-08-18 05:33:58,0x1b26ed7d40c84a4d578251dfc4ecd5d42476e9a2,851.3233441602296
3,3.8572533072532225e-05,0,5,21,1,3,18,16,2,3,108,3.956825272036142e-05,3.7066978322098158e-06,5.370917414811365e-05,3.849382751332487e-05,4.082185397375611e-05,3.107447980989425e-05,3.125938094523706e-06,3.9793059145725816e-05,4.941323376926536e-06,8.042796318286214e-05,3,2026-08-18 07:55:16,0x1863d8c8478e35df880b9d95401e0e62e3eef14c,62.951495382097804
58,5.061287509029961e-05,37,2,12,32,21,7,2,26,0,28,5.2266682929729204e-05,2.7444375181451097e-06,2.290526666419715e-05,4.904299877406687e-05,4.9960397418171176e-05,1.2062804571412458e-05,2.58692769694199e-06,5.354655087405034e-05,2.678892242869776e-06,1.5990360629793942e-05,20,2026-08-19 19:46:56,0xa5f66b640455df67a0e051bd795a7835dfabc966,1020.1219779003051
0,,0,0,0,0,0,2,0,0,0,0,,3.7408864626086366e-06,,,,3.996602797614903e-06,3.7408864626086366e-06,,6.379101319076663e-05,,0,2026-08-24 16:26:59,0x837dff581369575b360103d3f8ff9e842818a83d,0.0
123,4.02174849323945e-05,53,0,57,89,20,3,0,34,1,61,5.823027965959189e-05,3.095609055279557e-06,3.521222258862766e-06,4.011439934077632e-05,3.546469161740671e-05,3.4468352007865103e-06,3.5413528726268758e-06,4.061879916032616e-05,3.1473122868542605e-06,2.1426089978391204e-05,71,2026-08-24 21:33:52,0xba4239072c969fddcbc352765a80031131bc3edd,10643.609198281727
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-24 23:16:08,0xe6dcd736cf9f72a519eb29bace10d2dbd04365ee,0.0
50,5.6159542050021956e-05,11,21,72,26,8,46,57,24,272,43,4.146433823253062e-05,3.810547503241558e-05,5.424632152479409e-05,5.264394791029628e-05,4.829605760332075e-05,5.103921273240023e-05,2.748444889371167e-05,6.029047107369846e-05,4.1212760829279045e-05,7.004608286962571e-05,10,2026-08-25 14:18:19,0x2ca41249485eb6f71981872461d0fca32058fd78,690.2145177709734
165,0.00040108046426642045,85,10,93,112,93,82,13,53,27,284,0.0008509845442634121,0.0009606370938065991,0.0009722182718965586,0.00039383522468275156,0.001172966281941626,0.0009732245263131712,0.0006519861087187231,0.00047278241729618344,0.0008253067567731787,0.001066151560905098,109,2026-08-25 15:00:24,0x98af77d765465928062c1abb28dc7a8c0366c13e,240291.69974706628
0,,0,6,50,0,31,0,1,0,1,106,,2.5505191483077042e-05,6.795154338833968e-05,,0.0003479535992311916,1.1066070581339305e-05,2.477638299258997e-05,,9.534006822196552e-06,0.00015134767583194583,0,2026-08-25 15:48:16,0xf2ad58e16b9e62c4b1d3fbe076d9c4a17cb21437,0.0
399,3.764474808955463e-05,67,4,0,283,24,0,220,116,3,17,2.588425919463161e-05,3.839465558253272e-06,4.1085214263315805e-06,3.9736152512140145e-05,1.6067744417299966e-05,3.68656017583518e-06,7.414507360629501e-06,3.2436766030189475e-05,3.3418642665537396e-06,5.512446554041511e-06,145,2026-08-25 22:05:52,0x98f68baa7b5483cfb6ac19491adaaba7d1f84243,21654.795612593698
4,5.6962767342151653e-05,4,2,14,1,1,15,1,3,0,1,5.120729227259987e-05,3.4194810732796643e-06,3.9755851576754325e-05,5.545845295757547e-05,5.759134465721945e-05,3.374665191070021e-05,3.3065136254444113e-06,5.7027016107295864e-05,3.1669860535011958e-06,4.8335763720575256e-05,7,2026-08-26 05:18:57,0x33f036fa1811ca81be13ccc7c311f00d3428e584,119.20455955385872
53,0.00020783623534181419,12,180,57,47,2,166,6,6,5,20,0.0002381509237952036,8.0398042032951e-05,0.00032496285099869153,0.00020740731472846606,0.00022392542934642973,0.00020833589940816698,2.8676819705574815e-05,0.00022786477755205517,2.604628930083587e-05,0.00036199667709913404,27,2026-08-26 10:41:07,0xdf3756d5f948cddc7bc0190558909e17a499d671,3537.81462356893
20,4.7238390669537035e-05,16,4,15,8,6,7,7,12,5,6,1.7938050188759222e-05,9.706505154811524e-06,1.5684249258225033e-05,5.371536219952827e-05,1.5923760713675513e-05,1.0958616664829126e-05,9.583822546987888e-06,4.5218279957908316e-05,2.79238949125537e-06,1.6741436385319744e-05,9,2026-08-26 16:33:02,0xde63a0596362be3a87fa5841aea3f8daa464e1da,802.3375901625463
972,0.0006681213064937422,524,0,1,517,32,8,0,455,2,22,0.00019715984497539128,3.990820761049023e-06,4.1092953476761855e-06,0.0005373621616067288,1.0311196124504099e-05,4.062125508840217e-06,4.394065139932485e-06,0.0008643992814041595,4.250892763195105e-06,4.629915469851683e-06,122,2026-08-27 00:01:29,0x3a3c4096a6d930ec7f9755ada06a1d414c35998b,48228.40225690061
5,5.0022492340502104e-05,6,22,17,1,7,11,16,4,63,17,4.9085341172524736e-05,4.4281866825334214e-05,5.596391506257906e-05,5.2373261245846626e-05,5.675384918533672e-05,6.08217100451934e-05,2.4562328665378614e-05,4.99964342412246e-05,5.366191766762138e-05,4.97515035513243e-05,6,2026-08-27 10:22:01,0x91fad9dade3fc557a74d46cf85e936f057ddebed,212.4772602215726
0,,0,3,0,0,0,0,0,0,0,0,,2.3269479709768482e-06,3.9009634378707954e-06,,,3.7128953811019177e-06,2.0380981771722015e-06,,2.0380981771722015e-06,,0,2026-08-27 12:26:32,0x49b86bdb28188c801dbb2cf122a2eb5dbf68e915,0.0
0,,0,0,0,0,0,0,0,0,0,0,,2.786222094235389e-06,,,,,2.786222094235389e-06,,2.786222094235389e-06,,0,2026-08-27 16:27:07,0xd683f3afa8231727e9d268d5f5ef3d7271ce1ac4,0.0
491,9.580839482762359e-05,90,65,24,343,11,21,134,148,36,12,4.2456609398380196e-05,3.18233920849628e-05,3.4447932297874064e-05,0.0001112145827981808,3.289436029571793e-05,3.6842773688297176e-05,2.4583832503417773e-05,7.340398113780705e-05,2.0438351631145367e-05,3.676904451770368e-05,54,2026-08-27 16:29:53,0x799b3ed6facae06be0016796ce34ee07b38ac695,5450.838484133443
348,8.931918515188374e-05,63,92,85,168,22,34,17,180,102,100,9.501140258255094e-05,0.00014756402356954376,0.00027612922297440946,7.625918641715743e-05,5.088677133066701e-05,0.0001950323164355516,0.0002115706481102566,0.00010815869371828041,0.00017505663954490267,0.00014380540275566847,34,2026-08-27 17:29:31,0xd29c4ea8a729eb60820f703744ac1fb35baf11cd,6364.6207187020045
621,0.000195756986382486,318,5,116,249,168,619,6,372,15,765,0.00010973939987923777,4.628682487128523e-06,0.00012817230860204376,0.00014383553765354447,0.000379470277800869,0.00043252085588426357,5.411401226933008e-06,0.00025196704474363194,1.0886043347247812e-05,0.00017714756337743553,135,2026-08-27 17:58:25,0x201ebd16f690025705e88d8bbd33b04955f49835,74370.30159665339
489,0.00022490385052352166,354,0,2,202,29,1,0,287,1,9,0.00027074383661738924,2.954822835673394e-06,2.9730307169414557e-06,0.00019754425082469906,9.195998081943749e-05,3.191513659760076e-06,2.9341662965111386e-06,0.00024852360741047506,2.85690303123253e-06,2.859911108226977e-05,106,2026-08-27 20:42:27,0x73dec2699b6f70715b332c61826f23d1f82abc99,51042.7562002694
58,5.538848593480376e-05,40,1,18,34,11,15,16,24,5,24,4.044820313942033e-05,6.920538328046371e-06,2.1023850826215703e-05,5.732831763600042e-05,4.4140590740826916e-05,1.6550078556909034e-05,9.345333553403738e-06,5.3391432721969636e-05,9.324333906243473e-06,2.163578058330058e-05,36,2026-08-27 21:25:39,0x927160ecc6d3aa3e229554116f6fcc4e31153470,3794.9467763662383
7,7.65003173301679e-05,0,0,0,1,0,0,2,6,0,0,0.00010768347984375026,0.0004809441735419758,0.00013288900806150076,5.2722587976034175e-05,0.00013288900806150076,0.0003116240921798711,0.0005938652806943654,7.780489469454744e-05,0.0002527260671266484,0.00013288900806150076,0,2026-08-28 01:20:55,0x238239d8fbec75ebc08aca988447bc1926f615e0,0.0
233,5.756291474150408e-05,68,6,6,136,27,2,0,97,2,95,5.748025369931095e-05,3.2761528872802133e-06,3.321337044119606e-06,6.132152513292631e-05,5.949705745499153e-05,3.278177917426033e-06,3.0819435696719593e-06,5.3270758766120135e-05,3.113612908183433e-06,6.444826427745664e-05,100,2026-08-28 16:12:57,0x3cde30ccb74f2319a4009867d7412629bba94b39,13937.78714028132
0,,0,0,1,0,0,0,0,0,0,0,,4.678409271691576e-06,5.608438691833928e-06,,1.7216319098693486e-05,5.608438691833928e-06,4.678409271691576e-06,,4.678409271691576e-06,8.786511271103628e-06,0,2026-08-28 16:31:40,0x28acb52e46d410d5093edb9dcfaf2434ac24aa9d,0.0
82,4.6420034266151744e-05,34,5,123,44,29,10,3,38,0,199,3.9858085730825945e-05,4.046814392038832e-06,1.6128909796992716e-05,4.074516849022604e-05,5.150308525468358e-05,9.445866868624126e-06,3.8093408331149533e-06,5.244820565928099e-05,3.7072067333848143e-06,0.0001255354800702067,36,2026-08-28 18:31:23,0x6e47de3ee49e99819df21ff1a3a382ce13fe5ade,3841.5473743261323
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-28 19:46:51,0x3c1fd98b50b775820a29baa76c34a0fe4d39f4dc,0.0
117,5.1691621024195024e-05,66,8,521,50,84,528,39,67,2,298,5.6773984044833656e-05,4.461135610711273e-06,0.0001348557097642621,6.0957507602775716e-05,7.056092508347159e-05,0.0001479755628431543,4.230759138705856e-06,4.519051907671052e-05,4.117561500888164e-06,0.00011296255726880538,17,2026-08-29 00:03:30,0x2a04969561317ed836ed3ced17dcda1c8abb745d,2300.47150169097
13,4.1782439745023565e-05,21,21,40,6,22,75,33,7,23,18,6.337651039835898e-05,3.204429064032298e-05,8.569857098785191e-05,4.6476920623871984e-05,8.102679356404752e-05,4.3780414608435337e-05,1.683411423310602e-05,4.126701319910783e-05,8.450468225994234e-06,5.0730573047238626e-05,6,2026-08-29 01:08:23,0xfaf26f5359bd021193b0296a04adc5549ede8fd3,45.83791997275265
0,,0,0,0,0,0,0,0,0,0,0,4.3486833133086015e-05,6.098244006469288e-05,6.098244006469288e-05,4.3486833133086015e-05,6.098244006469288e-05,6.098244006469288e-05,5.445060532519547e-06,4.3486833133086015e-05,3.736515162459058e-06,6.098244006469288e-05,1,2026-08-29 09:18:11,0xda6e3afeacb1dca3e0c627c97ca1d6ca7de75f14,2.6220316124109075
28,4.951788701560618e-05,5,14,8,14,10,2,118,14,295,30,5.1365160578927475e-05,1.5294345419340645e-05,3.129622762205803e-05,4.728742124691702e-05,3.4341370194203405e-05,3.7853400206353434e-05,1.6158717845103625e-05,5.066141270870398e-05,9.507376884871609e-05,2.9941818268882072e-05,13,2026-08-29 10:46:26,0xa65c93d8efeabaea079fb0ee4db446d56a3ad916,983.0331873646915
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2.497656672257602e-06,,0,2026-08-29 13:49:00,0x60999f7220ed4c4ecac19c31302648042a4f4956,0.0
1,6.225711677564686e-05,0,0,0,1,4,2,1,0,2,1,6.225711677564686e-05,7.873664576492371e-05,0.0009648089298717483,6.225711677564686e-05,0.0002144323300057459,9.63468071800356e-05,0.0001446327936824419,6.225711677564686e-05,0.0002860912380301444,0.00018141918041980718,0,2026-08-29 13:53:24,0xbb6ee7aa6d56266ccef3b1c0706bccce2f9a0cdd,0.0
1,0.0001266493593765824,0,0,0,1,0,0,1,0,0,0,0.0001266493593765824,5.538578940713537e-06,5.538578940713537e-06,0.0001266493593765824,0.0001266493593765824,5.538578940713537e-06,4.964403219097579e-06,0.0001266493593765824,0.00011335567698650249,7.6613497405438e-06,0,2026-08-29 14:39:17,0xb97e82da4bbcb275859dc8a1f0a930701ef5918d,0.0
0,,0,0,0,0,0,0,0,0,0,0,,0.0002008326102784342,0.0002008326102784342,,,0.0002008326102784342,0.0002008326102784342,,6.471743685375277e-05,0.00019892715509834706,0,2026-08-29 14:51:26,0xaeceda21a8fe3c3a8480743ab05bf906d420a3c1,0.0
261,1.267833522411334e-05,30,0,4,153,5,0,0,108,0,0,1.383901274527848e-05,2.657935387723038e-06,3.1129006257545e-06,1.3411997254477859e-05,3.5415610120207118e-06,3.049183289569042e-06,2.627153686336167e-06,1.1717211318274075e-05,2.623100198970207e-06,3.258898212494842e-06,150,2026-08-29 15:53:27,0x4be59ade3c090de91b37e9ac4f2d564102e7eec4,13912.898946382607
253,8.26438677285125e-06,92,2,156,201,33,20,3,52,2,173,2.1582834619082475e-05,3.1645016347382825e-06,4.815698348382568e-05,8.177282076374079e-06,2.9124431558907758e-05,2.9624216438898125e-05,3.5503501719964416e-06,8.608543310062014e-06,3.2757652124867785e-06,3.080382406530256e-05,145,2026-08-29 18:30:25,0x7bed63692bb0be3f63973c270b102f4910ec8681,18511.655922672067
105,5.085176971984725e-05,103,2,70,57,53,11,0,48,7,51,8.907294580282101e-05,4.783396436209057e-06,5.368177029942793e-05,4.6136049648773354e-05,7.757863523650467e-05,8.495228862001039e-06,4.050906022369275e-06,5.701353235493909e-05,3.894412755135786e-06,7.023978758291627e-05,79,2026-08-29 19:03:23,0x763b6fccff818c1aa650d1065cdf3b3c3212b9b5,10500.540354427845
124,2.863017800288566e-05,64,2,95,77,24,11,2,47,4,44,1.5382460835521855e-05,6.638214938105314e-06,4.3236197729154716e-05,5.2497174480880904e-05,1.7117685416386163e-05,2.2061655431836478e-05,3.6008161646818324e-06,1.8721782917870887e-05,3.277639161404718e-06,1.8815625091747144e-05,16,2026-08-29 20:48:42,0x4efdc10915acc46ed080f5d1fa144be62851a4f8,2877.05183124477
35,3.52442179489655e-05,10,1,57,17,20,134,20,18,3,13,2.9263583475898776e-05,8.450592483379233e-06,1.685627128700367e-05,3.635056018875768e-05,3.670009315659289e-05,6.333534595270351e-05,5.6179136217955005e-06,3.454320151446737e-05,3.964895694310042e-06,2.1733946642402613e-05,26,2026-08-29 23:34:16,0x2affbb255e69ed72a61f5741bc66c3eee97aaf9b,1689.258437207328
0,,0,0,0,0,0,0,0,0,0,9,9.642356242544532e-05,1.88100593443986e-05,1.88100593443986e-05,9.642356242544532e-05,9.642356242544532e-05,1.88100593443986e-05,1.88100593443986e-05,9.642356242544532e-05,1.88100593443986e-05,3.5406620716381383e-05,3,2026-08-29 23:57:31,0xa33a5536cb1da0549aba4f0ad9676372e35b6604,29.18552654332516
0,,1,0,0,0,0,0,0,0,0,0,4.865426934313393e-05,1.957380454225506e-06,4.865426934313393e-05,3.759631631074065e-05,4.865426934313393e-05,4.865426934313393e-05,1.957380454225506e-06,3.759631631074065e-05,1.957380454225506e-06,4.865426934313393e-05,1,2026-08-05 03:51:23,0xdf696153121fdf4719c1868c9b16751c778caaad,0.36876442022800004
3,3.99966354757482e-05,44,25,141,2,2,189,8118,1,3570,11,5.54730841299035e-05,0.0012672952071182454,0.0001446509628500955,3.965087179366957e-05,4.342827466589206e-05,0.0006123377754147607,0.006168124072851401,4.039114381534958e-05,0.00746778441502331,4.170970562053248e-05,3,2026-08-07 14:53:03,0x49bac47750f3dcdba49350b5d74fd399e90f97c6,189.80379000000002
653,7.754699263054366e-05,41,21,69,430,65,22,9,223,21,27,6.193941225717636e-05,1.4108995599434925e-05,4.4125056532223606e-05,8.576672585552256e-05,4.204758028856828e-05,1.593250883255406e-05,1.2674677825242626e-05,6.056539028850627e-05,1.154158985471621e-05,2.829712045333731e-05,88,2026-08-07 21:27:26,0x6b94ebcc1a39fd332efbd03828c6e8c1d55a10df,12967.624293708071
5,3.2988608851519924e-05,7,65,88,1,3,46,54,4,126,14,3.561453536144612e-05,3.598267301146018e-05,5.206230868261544e-05,3.435293090489556e-05,2.9813786953293164e-05,5.331245040463713e-05,3.411698651947401e-05,3.2963872478991705e-05,1.992307638173031e-05,3.511100672349157e-05,5,2026-08-08 06:34:35,0x3acc80544ee35323f996e2338bfa548e8ffa79de,322.403301
